Site,Year,Date,Plot,Location,Snow_cover,Water_cover,Land_cover,Total_cover,Observer,Notes,total_clean,.default
nome,2012,6-Jun-12,east,11SN19,NA,90,10,100,ekwon,NA,100,NA
nome,2012,6-Jun-12,east,11SN20,NA,90,10,100,ekwon,NA,100,NA
nome,2012,6-Jun-12,west,11SN01,NA,10,90,100,ekwon,NA,100,NA
nome,2012,6-Jun-12,west,11SN02,NA,85,15,100,ekwon,NA,100,NA
nome,2012,6-Jun-12,west,11SN03,NA,10,90,100,ekwon,NA,100,NA
nome,2012,6-Jun-12,west,11SN04,NA,5,95,100,ekwon,NA,100,NA
nome,2012,15-Jun-12,central,11SN05,NA,20,80,100,ekwon,NA,100,NA
nome,2012,15-Jun-12,central,11SN06,NA,45,55,100,ekwon,NA,100,NA
nome,2012,15-Jun-12,central,11SN07,NA,10,90,100,ekwon,NA,100,NA
nome,2012,15-Jun-12,central,11SN08,NA,55,45,100,ekwon,NA,100,NA
nome,2012,15-Jun-12,central,11SN09,NA,10,90,100,ekwon,NA,100,NA
nome,2012,15-Jun-12,central,11SN10,NA,5,95,100,ekwon,NA,100,NA
nome,2012,15-Jun-12,central,11SN11,NA,90,10,100,ekwon,NA,100,NA
nome,2012,15-Jun-12,east,11SN12,NA,65,35,100,ekwon,NA,100,NA
nome,2012,15-Jun-12,east,11SN13,NA,95,5,100,ekwon,NA,100,NA
nome,2012,15-Jun-12,east,11SN14,NA,5,95,100,ekwon,NA,100,NA
nome,2012,15-Jun-12,east,11SN15,NA,5,95,100,ekwon,NA,100,NA
nome,2012,15-Jun-12,east,11SN16,NA,5,95,100,ekwon,NA,100,NA
nome,2012,15-Jun-12,east,11SN17,NA,NA,100,100,ekwon,NA,100,NA
nome,2012,15-Jun-12,east,11SN18,NA,25,75,100,ekwon,NA,100,NA
nome,2012,15-Jun-12,east,11SN19,NA,80,20,100,ekwon,NA,100,NA
nome,2012,15-Jun-12,east,11SN20,NA,80,20,100,ekwon,NA,100,NA
nome,2012,15-Jun-12,west,11SN01,NA,5,95,100,ekwon,NA,100,NA
nome,2012,15-Jun-12,west,11SN02,NA,85,15,100,ekwon,NA,100,NA
nome,2012,15-Jun-12,west,11SN03,NA,10,90,100,ekwon,NA,100,NA
nome,2012,15-Jun-12,west,11SN04,NA,5,95,100,ekwon,NA,100,NA
nome,2012,22-Jun-12,central,11SN05,NA,20,80,100,ekwon,NA,100,NA
nome,2012,22-Jun-12,central,11SN06,NA,45,55,100,ekwon,NA,100,NA
nome,2012,22-Jun-12,central,11SN07,NA,10,90,100,ekwon,NA,100,NA
nome,2012,22-Jun-12,central,11SN08,NA,40,60,100,ekwon,NA,100,NA
nome,2012,22-Jun-12,central,11SN09,NA,5,95,100,ekwon,NA,100,NA
nome,2012,22-Jun-12,central,11SN10,NA,5,95,100,ekwon,NA,100,NA
nome,2012,22-Jun-12,central,11SN11,NA,95,5,100,ekwon,NA,100,NA
nome,2012,22-Jun-12,east,11SN12,NA,60,40,100,ekwon,NA,100,NA
nome,2012,22-Jun-12,east,11SN13,NA,90,10,100,ekwon,NA,100,NA
nome,2012,22-Jun-12,east,11SN14,NA,NA,100,100,ekwon,NA,100,NA
nome,2012,22-Jun-12,east,11SN15,NA,5,95,100,ekwon,NA,100,NA
nome,2012,22-Jun-12,east,11SN16,NA,5,95,100,ekwon,NA,100,NA
nome,2012,22-Jun-12,east,11SN17,NA,NA,100,100,ekwon,NA,100,NA
nome,2012,22-Jun-12,east,11SN18,NA,50,50,100,ekwon,NA,100,NA
nome,2012,22-Jun-12,east,11SN19,NA,80,20,100,ekwon,NA,100,NA
nome,2012,22-Jun-12,east,11SN20,NA,80,20,100,ekwon,NA,100,NA
nome,2012,22-Jun-12,west,11SN01,NA,5,95,100,ekwon,NA,100,NA
nome,2012,22-Jun-12,west,11SN02,NA,75,25,100,ekwon,NA,100,NA
nome,2012,22-Jun-12,west,11SN03,NA,10,90,100,ekwon,NA,100,NA
nome,2012,22-Jun-12,west,11SN04,NA,NA,100,100,ekwon,NA,100,NA
nome,2012,30-Jun-12,central,11SN05,NA,30,70,100,ekwon,NA,100,NA
nome,2012,30-Jun-12,central,11SN06,NA,45,55,100,ekwon,NA,100,NA
nome,2012,30-Jun-12,central,11SN07,NA,10,90,100,ekwon,NA,100,NA
nome,2012,30-Jun-12,central,11SN08,NA,40,60,100,ekwon,NA,100,NA
nome,2012,30-Jun-12,central,11SN09,NA,5,95,100,ekwon,NA,100,NA
nome,2012,30-Jun-12,central,11SN10,NA,5,95,100,ekwon,NA,100,NA
nome,2012,30-Jun-12,central,11SN11,NA,90,10,100,ekwon,NA,100,NA
nome,2012,30-Jun-12,east,11SN12,NA,60,40,100,ekwon,NA,100,NA
nome,2012,30-Jun-12,east,11SN13,NA,90,10,100,ekwon,NA,100,NA
nome,2012,30-Jun-12,east,11SN14,NA,NA,100,100,ekwon,NA,100,NA
nome,2012,30-Jun-12,east,11SN15,NA,5,95,100,ekwon,NA,100,NA
nome,2012,30-Jun-12,east,11SN16,NA,5,95,100,ekwon,NA,100,NA
nome,2012,30-Jun-12,east,11SN17,NA,NA,100,100,ekwon,NA,100,NA
nome,2012,30-Jun-12,east,11SN18,NA,45,55,100,ekwon,NA,100,NA
nome,2012,30-Jun-12,east,11SN19,NA,80,20,100,ekwon,NA,100,NA
nome,2012,30-Jun-12,east,11SN20,NA,80,20,100,ekwon,NA,100,NA
nome,2012,30-Jun-12,west,11SN01,NA,5,95,100,ekwon,NA,100,NA
nome,2012,30-Jun-12,west,11SN02,NA,75,25,100,ekwon,NA,100,NA
nome,2012,30-Jun-12,west,11SN03,NA,10,90,100,ekwon,NA,100,NA
nome,2012,30-Jun-12,west,11SN04,NA,NA,100,100,ekwon,NA,100,NA
nome,2012,6-Jul-12,central,11SN05,NA,30,70,100,ekwon,NA,100,NA
nome,2012,6-Jul-12,central,11SN06,NA,40,60,100,ekwon,NA,100,NA
nome,2012,6-Jul-12,central,11SN07,NA,10,90,100,ekwon,NA,100,NA
nome,2012,6-Jul-12,central,11SN08,NA,40,60,100,ekwon,NA,100,NA
nome,2012,6-Jul-12,central,11SN09,NA,5,95,100,ekwon,NA,100,NA
nome,2012,6-Jul-12,central,11SN10,NA,5,95,100,ekwon,NA,100,NA
nome,2012,6-Jul-12,central,11SN11,NA,90,10,100,ekwon,NA,100,NA
nome,2012,6-Jul-12,east,11SN12,NA,60,40,100,ekwon,NA,100,NA
nome,2012,6-Jul-12,east,11SN13,NA,90,10,100,ekwon,NA,100,NA
nome,2012,6-Jul-12,east,11SN14,NA,5,95,100,ekwon,NA,100,NA
nome,2012,6-Jul-12,east,11SN15,NA,5,95,100,ekwon,NA,100,NA
nome,2012,6-Jul-12,east,11SN16,NA,10,90,100,ekwon,NA,100,NA
nome,2012,6-Jul-12,east,11SN17,NA,NA,100,100,ekwon,NA,100,NA
nome,2012,6-Jul-12,east,11SN18,NA,35,65,100,ekwon,NA,100,NA
nome,2012,6-Jul-12,east,11SN19,NA,80,20,100,ekwon,NA,100,NA
nome,2012,6-Jul-12,east,11SN20,NA,80,20,100,ekwon,NA,100,NA
nome,2012,6-Jul-12,west,11SN01,NA,5,95,100,ekwon,NA,100,NA
nome,2012,6-Jul-12,west,11SN02,NA,75,25,100,ekwon,NA,100,NA
nome,2012,6-Jul-12,west,11SN03,NA,10,90,100,ekwon,NA,100,NA
nome,2012,6-Jul-12,west,11SN04,NA,NA,100,100,ekwon,NA,100,NA
nome,2012,13-Jul-12,central,11SN05,NA,25,75,100,ekwon,NA,100,NA
nome,2012,13-Jul-12,central,11SN06,NA,35,65,100,ekwon,NA,100,NA
nome,2012,13-Jul-12,central,11SN07,NA,10,90,100,ekwon,NA,100,NA
nome,2012,13-Jul-12,central,11SN08,NA,40,60,100,ekwon,NA,100,NA
nome,2012,13-Jul-12,central,11SN09,NA,5,95,100,ekwon,NA,100,NA
nome,2012,13-Jul-12,central,11SN10,NA,5,95,100,ekwon,NA,100,NA
nome,2012,13-Jul-12,central,11SN11,NA,90,10,100,ekwon,NA,100,NA
nome,2012,13-Jul-12,east,11SN12,NA,65,35,100,ekwon,NA,100,NA
nome,2012,13-Jul-12,east,11SN13,NA,85,15,100,ekwon,NA,100,NA
nome,2012,13-Jul-12,east,11SN14,NA,5,95,100,ekwon,NA,100,NA
nome,2012,13-Jul-12,east,11SN15,NA,5,95,100,ekwon,NA,100,NA
nome,2012,13-Jul-12,east,11SN16,NA,5,95,100,ekwon,NA,100,NA
nome,2012,13-Jul-12,east,11SN17,NA,NA,100,100,ekwon,NA,100,NA
nome,2012,13-Jul-12,east,11SN18,NA,35,65,100,ekwon,NA,100,NA
nome,2012,13-Jul-12,east,11SN19,NA,85,15,100,ekwon,NA,100,NA
nome,2012,13-Jul-12,east,11SN20,NA,80,20,100,ekwon,NA,100,NA
nome,2012,13-Jul-12,west,11SN01,NA,5,95,100,ekwon,NA,100,NA
nome,2012,13-Jul-12,west,11SN02,NA,75,25,100,ekwon,NA,100,NA
nome,2012,13-Jul-12,west,11SN03,NA,10,90,100,ekwon,NA,100,NA
nome,2012,13-Jul-12,west,11SN04,NA,NA,100,100,ekwon,NA,100,NA
nome,2013,21-May-13,central,13SN05,100,NA,NA,100,ebkwon,NA,100,NA
nome,2013,21-May-13,central,13SN06,100,NA,NA,100,ebkwon,NA,100,NA
nome,2013,21-May-13,central,13SN07,100,NA,NA,100,ebkwon,NA,100,NA
nome,2013,21-May-13,central,13SN08,100,NA,NA,100,ebkwon,NA,100,NA
nome,2013,21-May-13,central,13SN09,100,NA,NA,100,ebkwon,NA,100,NA
nome,2013,21-May-13,central,13SN10,100,NA,NA,100,ebkwon,NA,100,NA
nome,2013,21-May-13,central,13SN11,100,NA,NA,100,ebkwon,NA,100,NA
nome,2013,21-May-13,east,13SN12,100,NA,NA,100,ebkwon,NA,100,NA
nome,2013,21-May-13,east,13SN13,100,NA,NA,100,ebkwon,NA,100,NA
nome,2013,21-May-13,east,13SN14,100,NA,NA,100,ebkwon,NA,100,NA
nome,2013,21-May-13,east,13SN15,100,NA,NA,100,ebkwon,NA,100,NA
nome,2013,21-May-13,east,13SN16,100,NA,NA,100,ebkwon,NA,100,NA
nome,2013,21-May-13,east,13SN17,100,NA,NA,100,ebkwon,NA,100,NA
nome,2013,21-May-13,east,13SN18,100,NA,NA,100,ebkwon,NA,100,NA
nome,2013,21-May-13,east,13SN19,100,NA,NA,100,ebkwon,NA,100,NA
nome,2013,21-May-13,east,13SN20,100,NA,NA,100,ebkwon,NA,100,NA
nome,2013,21-May-13,west,13SN01,100,NA,NA,100,ebkwon,NA,100,NA
nome,2013,21-May-13,west,13SN02,100,NA,NA,100,ebkwon,NA,100,NA
nome,2013,21-May-13,west,13SN03,100,NA,NA,100,ebkwon,NA,100,NA
nome,2013,21-May-13,west,13SN04,100,NA,NA,100,ebkwon,NA,100,NA
nome,2013,26-May-13,central,13SN05,25,55,20,100,ebkwon,NA,100,NA
nome,2013,26-May-13,central,13SN06,10,80,10,100,ebkwon,NA,100,NA
nome,2013,26-May-13,central,13SN07,5,80,15,100,ebkwon,NA,100,NA
nome,2013,26-May-13,central,13SN08,5,85,10,100,ebkwon,NA,100,NA
nome,2013,26-May-13,central,13SN09,30,20,50,100,ebkwon,NA,100,NA
nome,2013,26-May-13,central,13SN10,35,5,60,100,ebkwon,NA,100,NA
nome,2013,26-May-13,central,13SN11,5,90,5,100,ebkwon,NA,100,NA
nome,2013,26-May-13,east,13SN12,NA,95,5,100,ebkwon,NA,100,NA
nome,2013,26-May-13,east,13SN13,20,60,20,100,ebkwon,NA,100,NA
nome,2013,26-May-13,east,13SN14,45,10,45,100,ebkwon,NA,100,NA
nome,2013,26-May-13,east,13SN15,50,NA,50,100,ebkwon,NA,100,NA
nome,2013,26-May-13,east,13SN16,45,5,50,100,ebkwon,NA,100,NA
nome,2013,26-May-13,east,13SN17,10,5,85,100,ebkwon,NA,100,NA
nome,2013,26-May-13,east,13SN18,45,50,5,100,ebkwon,NA,100,NA
nome,2013,26-May-13,east,13SN19,15,70,15,100,ebkwon,NA,100,NA
nome,2013,26-May-13,east,13SN20,10,80,10,100,ebkwon,NA,100,NA
nome,2013,26-May-13,west,13SN01,5,55,40,100,ebkwon,NA,100,NA
nome,2013,26-May-13,west,13SN02,10,70,20,100,ebkwon,NA,100,NA
nome,2013,26-May-13,west,13SN03,45,10,45,100,ebkwon,NA,100,NA
nome,2013,26-May-13,west,13SN04,30,NA,70,100,ebkwon,NA,100,NA
nome,2013,28-May-13,central,13SN05,20,30,50,100,ebkwon,NA,100,NA
nome,2013,28-May-13,central,13SN06,5,15,80,100,ebkwon,NA,100,NA
nome,2013,28-May-13,central,13SN07,5,65,30,100,ebkwon,NA,100,NA
nome,2013,28-May-13,central,13SN08,5,80,15,100,ebkwon,NA,100,NA
nome,2013,28-May-13,central,13SN09,5,45,50,100,ebkwon,NA,100,NA
nome,2013,28-May-13,central,13SN10,25,10,65,100,ebkwon,NA,100,NA
nome,2013,28-May-13,central,13SN11,5,90,5,100,ebkwon,NA,100,NA
nome,2013,28-May-13,east,13SN12,NA,90,10,100,ebkwon,NA,100,NA
nome,2013,28-May-13,east,13SN13,5,70,25,100,ebkwon,NA,100,NA
nome,2013,28-May-13,east,13SN14,25,20,55,100,ebkwon,NA,100,NA
nome,2013,28-May-13,east,13SN15,20,20,60,100,ebkwon,NA,100,NA
nome,2013,28-May-13,east,13SN16,10,40,50,100,ebkwon,NA,100,NA
nome,2013,28-May-13,east,13SN17,5,5,90,100,ebkwon,NA,100,NA
nome,2013,28-May-13,east,13SN18,5,80,15,100,ebkwon,NA,100,NA
nome,2013,28-May-13,east,13SN19,5,85,10,100,ebkwon,NA,100,NA
nome,2013,28-May-13,east,13SN20,5,90,5,100,ebkwon,NA,100,NA
nome,2013,28-May-13,west,13SN01,5,30,65,100,ebkwon,NA,100,NA
nome,2013,28-May-13,west,13SN02,5,70,25,100,ebkwon,NA,100,NA
nome,2013,28-May-13,west,13SN03,5,25,70,100,ebkwon,NA,100,NA
nome,2013,28-May-13,west,13SN04,15,NA,85,100,ebkwon,NA,100,NA
nome,2013,31-May-13,central,13SN05,5,30,65,100,ebkwon,NA,100,NA
nome,2013,31-May-13,central,13SN06,NA,10,90,100,ebkwon,NA,100,NA
nome,2013,31-May-13,central,13SN07,5,10,85,100,ebkwon,NA,100,NA
nome,2013,31-May-13,central,13SN08,5,30,65,100,ebkwon,NA,100,NA
nome,2013,31-May-13,central,13SN09,NA,10,90,100,ebkwon,NA,100,NA
nome,2013,31-May-13,central,13SN10,5,5,90,100,ebkwon,NA,100,NA
nome,2013,31-May-13,central,13SN11,NA,85,15,100,ebkwon,NA,100,NA
nome,2013,31-May-13,east,13SN12,5,75,20,100,ebkwon,NA,100,NA
nome,2013,31-May-13,east,13SN13,5,80,15,100,ebkwon,NA,100,NA
nome,2013,31-May-13,east,13SN14,10,10,80,100,ebkwon,NA,100,NA
nome,2013,31-May-13,east,13SN15,5,15,80,100,ebkwon,NA,100,NA
nome,2013,31-May-13,east,13SN16,NA,25,75,100,ebkwon,NA,100,NA
nome,2013,31-May-13,east,13SN17,NA,5,95,100,ebkwon,NA,100,NA
nome,2013,31-May-13,east,13SN18,5,60,35,100,ebkwon,NA,100,NA
nome,2013,31-May-13,east,13SN19,NA,80,20,100,ebkwon,NA,100,NA
nome,2013,31-May-13,east,13SN20,NA,85,15,100,ebkwon,NA,100,NA
nome,2013,31-May-13,west,13SN01,NA,10,90,100,ebkwon,NA,100,NA
nome,2013,31-May-13,west,13SN02,NA,50,50,100,ebkwon,NA,100,NA
nome,2013,31-May-13,west,13SN03,NA,30,70,100,ebkwon,NA,100,NA
nome,2013,31-May-13,west,13SN04,NA,10,90,100,ebkwon,NA,100,NA
nome,2013,16-Jun-13,central,13SN05,NA,20,80,100,ebkwon,NA,100,NA
nome,2013,16-Jun-13,central,13SN06,NA,10,90,100,ebkwon,NA,100,NA
nome,2013,16-Jun-13,central,13SN07,NA,15,85,100,ebkwon,NA,100,NA
nome,2013,16-Jun-13,central,13SN08,NA,45,55,100,ebkwon,NA,100,NA
nome,2013,16-Jun-13,central,13SN09,NA,5,95,100,ebkwon,NA,100,NA
nome,2013,16-Jun-13,central,13SN10,NA,NA,100,100,ebkwon,NA,100,NA
nome,2013,16-Jun-13,central,13SN11,NA,90,10,100,ebkwon,NA,100,NA
nome,2013,16-Jun-13,east,13SN12,NA,60,40,100,ebkwon,NA,100,NA
nome,2013,16-Jun-13,east,13SN13,NA,85,15,100,ebkwon,NA,100,NA
nome,2013,16-Jun-13,east,13SN14,NA,5,95,100,ebkwon,NA,100,NA
nome,2013,16-Jun-13,east,13SN15,NA,NA,100,100,ebkwon,NA,100,NA
nome,2013,16-Jun-13,east,13SN16,NA,10,90,100,ebkwon,NA,100,NA
nome,2013,16-Jun-13,east,13SN17,NA,5,95,100,ebkwon,NA,100,NA
nome,2013,16-Jun-13,east,13SN18,NA,40,60,100,ebkwon,NA,100,NA
nome,2013,16-Jun-13,east,13SN19,NA,80,20,100,ebkwon,NA,100,NA
nome,2013,16-Jun-13,east,13SN20,NA,85,15,100,ebkwon,NA,100,NA
nome,2013,16-Jun-13,west,13SN01,NA,10,90,100,ebkwon,NA,100,NA
nome,2013,16-Jun-13,west,13SN02,NA,50,50,100,ebkwon,NA,100,NA
nome,2013,16-Jun-13,west,13SN03,NA,30,70,100,ebkwon,NA,100,NA
nome,2013,16-Jun-13,west,13SN04,NA,5,95,100,ebkwon,NA,100,NA
nome,2013,23-Jun-13,central,13SN05,NA,25,75,100,ebkwon,NA,100,NA
nome,2013,23-Jun-13,central,13SN06,NA,15,85,100,ebkwon,NA,100,NA
nome,2013,23-Jun-13,central,13SN07,NA,15,85,100,ebkwon,NA,100,NA
nome,2013,23-Jun-13,central,13SN08,NA,50,50,100,ebkwon,NA,100,NA
nome,2013,23-Jun-13,central,13SN09,NA,10,90,100,ebkwon,NA,100,NA
nome,2013,23-Jun-13,central,13SN10,NA,5,95,100,ebkwon,NA,100,NA
nome,2013,23-Jun-13,central,13SN11,NA,90,10,100,ebkwon,NA,100,NA
nome,2013,23-Jun-13,east,13SN12,NA,50,50,100,ebkwon,NA,100,NA
nome,2013,23-Jun-13,east,13SN13,NA,85,15,100,ebkwon,NA,100,NA
nome,2013,23-Jun-13,east,13SN14,NA,5,95,100,ebkwon,NA,100,NA
nome,2013,23-Jun-13,east,13SN15,NA,NA,100,100,ebkwon,NA,100,NA
nome,2013,23-Jun-13,east,13SN16,NA,10,90,100,ebkwon,NA,100,NA
nome,2013,23-Jun-13,east,13SN17,NA,5,95,100,ebkwon,NA,100,NA
nome,2013,23-Jun-13,east,13SN18,NA,40,60,100,ebkwon,NA,100,NA
nome,2013,23-Jun-13,east,13SN19,NA,80,20,100,ebkwon,NA,100,NA
nome,2013,23-Jun-13,east,13SN20,NA,85,15,100,ebkwon,NA,100,NA
nome,2013,23-Jun-13,west,13SN01,NA,10,90,100,ebkwon,NA,100,NA
nome,2013,23-Jun-13,west,13SN02,NA,50,50,100,ebkwon,NA,100,NA
nome,2013,23-Jun-13,west,13SN03,NA,30,70,100,ebkwon,NA,100,NA
nome,2013,23-Jun-13,west,13SN04,NA,5,95,100,ebkwon,NA,100,NA
nome,2013,2-Jul-13,central,13SN05,NA,30,70,100,ebkwon,NA,100,NA
nome,2013,2-Jul-13,central,13SN06,NA,15,85,100,ebkwon,NA,100,NA
nome,2013,2-Jul-13,central,13SN07,NA,15,85,100,ebkwon,NA,100,NA
nome,2013,2-Jul-13,central,13SN08,NA,50,50,100,ebkwon,NA,100,NA
nome,2013,2-Jul-13,central,13SN09,NA,10,90,100,ebkwon,NA,100,NA
nome,2013,2-Jul-13,central,13SN10,NA,5,95,100,ebkwon,NA,100,NA
nome,2013,2-Jul-13,central,13SN11,NA,90,10,100,ebkwon,NA,100,NA
nome,2013,2-Jul-13,east,13SN12,NA,55,45,100,ebkwon,NA,100,NA
nome,2013,2-Jul-13,east,13SN13,NA,85,15,100,ebkwon,NA,100,NA
nome,2013,2-Jul-13,east,13SN14,NA,5,95,100,ebkwon,NA,100,NA
nome,2013,2-Jul-13,east,13SN15,NA,NA,100,100,ebkwon,NA,100,NA
nome,2013,2-Jul-13,east,13SN16,NA,10,90,100,ebkwon,NA,100,NA
nome,2013,2-Jul-13,east,13SN17,NA,5,95,100,ebkwon,NA,100,NA
nome,2013,2-Jul-13,east,13SN18,NA,45,55,100,ebkwon,NA,100,NA
nome,2013,2-Jul-13,east,13SN19,NA,85,15,100,ebkwon,NA,100,NA
nome,2013,2-Jul-13,east,13SN20,NA,90,10,100,ebkwon,NA,100,NA
nome,2013,2-Jul-13,west,13SN01,NA,10,90,100,ebkwon,NA,100,NA
nome,2013,2-Jul-13,west,13SN02,NA,55,45,100,ebkwon,NA,100,NA
nome,2013,2-Jul-13,west,13SN03,NA,30,70,100,ebkwon,NA,100,NA
nome,2013,2-Jul-13,west,13SN04,NA,5,95,100,ebkwon,NA,100,NA
prba,2011,3-Jun-11,1,1,15,35,50,100,not recorded,NA,100,NA
prba,2011,3-Jun-11,1,10,NA,90,10,100,not recorded,NA,100,NA
prba,2011,3-Jun-11,1,11,5,50,45,100,not recorded,NA,100,NA
prba,2011,3-Jun-11,1,12,10,30,60,100,not recorded,NA,100,NA
prba,2011,3-Jun-11,1,13,5,15,80,100,not recorded,NA,100,NA
prba,2011,3-Jun-11,1,14,NA,10,90,100,not recorded,NA,100,NA
prba,2011,3-Jun-11,1,15,5,10,85,100,not recorded,NA,100,NA
prba,2011,3-Jun-11,1,16,5,5,90,100,not recorded,NA,100,NA
prba,2011,3-Jun-11,1,17,10,35,55,100,not recorded,NA,100,NA
prba,2011,3-Jun-11,1,18,5,20,75,100,not recorded,NA,100,NA
prba,2011,3-Jun-11,1,19,NA,55,45,100,not recorded,NA,100,NA
prba,2011,3-Jun-11,1,2,10,50,40,100,not recorded,NA,100,NA
prba,2011,3-Jun-11,1,20,NA,95,5,100,not recorded,NA,100,NA
prba,2011,3-Jun-11,1,21,5,75,20,100,not recorded,NA,100,NA
prba,2011,3-Jun-11,1,22,NA,80,20,100,not recorded,NA,100,NA
prba,2011,3-Jun-11,1,23,NA,60,40,100,not recorded,NA,100,NA
prba,2011,3-Jun-11,1,24,NA,80,20,100,not recorded,NA,100,NA
prba,2011,3-Jun-11,1,25,25,25,50,100,not recorded,NA,100,NA
prba,2011,3-Jun-11,1,26,NA,60,40,100,not recorded,NA,100,NA
prba,2011,3-Jun-11,1,27,30,15,55,100,not recorded,NA,100,NA
prba,2011,3-Jun-11,1,28,NA,10,90,100,not recorded,NA,100,NA
prba,2011,3-Jun-11,1,29,10,NA,90,100,not recorded,NA,100,NA
prba,2011,3-Jun-11,1,3,5,55,40,100,not recorded,NA,100,NA
prba,2011,3-Jun-11,1,30,5,NA,95,100,not recorded,NA,100,NA
prba,2011,3-Jun-11,1,31,NA,NA,100,100,not recorded,NA,100,NA
prba,2011,3-Jun-11,1,32,5,NA,95,100,not recorded,NA,100,NA
prba,2011,3-Jun-11,1,33,10,NA,90,100,not recorded,NA,100,NA
prba,2011,3-Jun-11,1,34,20,5,75,100,not recorded,NA,100,NA
prba,2011,3-Jun-11,1,35,5,NA,95,100,not recorded,NA,100,NA
prba,2011,3-Jun-11,1,36,NA,5,95,100,not recorded,NA,100,NA
prba,2011,3-Jun-11,1,37,5,20,75,100,not recorded,NA,100,NA
prba,2011,3-Jun-11,1,38,NA,5,95,100,not recorded,NA,100,NA
prba,2011,3-Jun-11,1,39,NA,5,95,100,not recorded,NA,100,NA
prba,2011,3-Jun-11,1,4,5,10,85,100,not recorded,NA,100,NA
prba,2011,3-Jun-11,1,40,NA,5,95,100,not recorded,NA,100,NA
prba,2011,3-Jun-11,1,5,NA,70,30,100,not recorded,NA,100,NA
prba,2011,3-Jun-11,1,6,NA,70,30,100,not recorded,NA,100,NA
prba,2011,3-Jun-11,1,7,NA,65,35,100,not recorded,NA,100,NA
prba,2011,3-Jun-11,1,8,NA,80,20,100,not recorded,NA,100,NA
prba,2011,3-Jun-11,1,9,NA,75,25,100,not recorded,NA,100,NA
prba,2011,3-Jun-11,10,1,10,20,70,100,not recorded,NA,100,NA
prba,2011,3-Jun-11,10,10,35,10,55,100,not recorded,NA,100,NA
prba,2011,3-Jun-11,10,11,25,10,65,100,not recorded,NA,100,NA
prba,2011,3-Jun-11,10,12,40,35,25,100,not recorded,NA,100,NA
prba,2011,3-Jun-11,10,13,10,10,80,100,not recorded,NA,100,NA
prba,2011,3-Jun-11,10,14,10,60,30,100,not recorded,NA,100,NA
prba,2011,3-Jun-11,10,15,5,10,85,100,not recorded,NA,100,NA
prba,2011,3-Jun-11,10,16,5,25,70,100,not recorded,NA,100,NA
prba,2011,3-Jun-11,10,17,NA,20,80,100,not recorded,NA,100,NA
prba,2011,3-Jun-11,10,18,NA,15,85,100,not recorded,NA,100,NA
prba,2011,3-Jun-11,10,19,5,30,65,100,not recorded,NA,100,NA
prba,2011,3-Jun-11,10,2,5,5,90,100,not recorded,NA,100,NA
prba,2011,3-Jun-11,10,20,NA,20,80,100,not recorded,NA,100,NA
prba,2011,3-Jun-11,10,21,NA,30,70,100,not recorded,NA,100,NA
prba,2011,3-Jun-11,10,22,5,25,70,100,not recorded,NA,100,NA
prba,2011,3-Jun-11,10,23,20,15,65,100,not recorded,NA,100,NA
prba,2011,3-Jun-11,10,24,10,20,70,100,not recorded,NA,100,NA
prba,2011,3-Jun-11,10,25,NA,25,75,100,not recorded,NA,100,NA
prba,2011,3-Jun-11,10,26,5,25,70,100,not recorded,NA,100,NA
prba,2011,3-Jun-11,10,27,10,30,60,100,not recorded,NA,100,NA
prba,2011,3-Jun-11,10,28,NA,45,55,100,not recorded,NA,100,NA
prba,2011,3-Jun-11,10,29,NA,25,75,100,not recorded,NA,100,NA
prba,2011,3-Jun-11,10,3,30,25,45,100,not recorded,NA,100,NA
prba,2011,3-Jun-11,10,30,NA,30,70,100,not recorded,NA,100,NA
prba,2011,3-Jun-11,10,31,25,20,55,100,not recorded,NA,100,NA
prba,2011,3-Jun-11,10,32,5,15,80,100,not recorded,NA,100,NA
prba,2011,3-Jun-11,10,33,5,25,70,100,not recorded,NA,100,NA
prba,2011,3-Jun-11,10,34,5,20,75,100,not recorded,NA,100,NA
prba,2011,3-Jun-11,10,35,25,15,60,100,not recorded,NA,100,NA
prba,2011,3-Jun-11,10,36,5,25,70,100,not recorded,NA,100,NA
prba,2011,3-Jun-11,10,37,10,NA,90,100,not recorded,NA,100,NA
prba,2011,3-Jun-11,10,38,15,15,70,100,not recorded,NA,100,NA
prba,2011,3-Jun-11,10,39,NA,10,90,100,not recorded,NA,100,NA
prba,2011,3-Jun-11,10,4,5,10,85,100,not recorded,NA,100,NA
prba,2011,3-Jun-11,10,40,30,10,60,100,not recorded,NA,100,NA
prba,2011,3-Jun-11,10,5,35,15,50,100,not recorded,NA,100,NA
prba,2011,3-Jun-11,10,6,20,20,60,100,not recorded,NA,100,NA
prba,2011,3-Jun-11,10,7,15,15,70,100,not recorded,NA,100,NA
prba,2011,3-Jun-11,10,8,70,15,15,100,not recorded,NA,100,NA
prba,2011,3-Jun-11,10,9,15,20,65,100,not recorded,NA,100,NA
prba,2011,3-Jun-11,2,1,NA,60,40,100,not recorded,NA,100,NA
prba,2011,3-Jun-11,2,10,NA,30,70,100,not recorded,NA,100,NA
prba,2011,3-Jun-11,2,11,5,15,80,100,not recorded,NA,100,NA
prba,2011,3-Jun-11,2,12,15,20,65,100,not recorded,NA,100,NA
prba,2011,3-Jun-11,2,13,5,50,45,100,not recorded,NA,100,NA
prba,2011,3-Jun-11,2,14,60,25,15,100,not recorded,NA,100,NA
